,GHO,DATASOURCE,PUBLISHSTATE,YEAR,REGION,COUNTRY,EDUCATIONLEVEL,SEX,RESIDENCEAREATYPE,WEALTHQUINTILE,DHSMICSGEOREGION,Display Value,Numeric,Low,High,Comments
6245,carep,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,WQ2,,24.3 [15.3-36.2],24.26022,15.309079999999998,36.2075,
6246,carep,EQ_MICS,PUBLISHED,2014,AFR,CMR,,,,WQ3,,28.3 [15.8-45.3],28.26045,15.80569,45.25431,
6247,carep,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,WQ1,,No data,,,,Not available.
6248,carep,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,WQ2,,No data,,,,Not available.
6249,carep,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,WQ3,,No data,,,,Not available.
6250,carep,EQ_DHS,PUBLISHED,2004,AFR,CMR,,,,WQ4,,No data,,,,Not available.
6251,carep,EQ_MICS,PUBLISHED,2006,AFR,CAF,,,,WQ3,,31.3 [21.0-44.0],31.34037,20.9722,43.981640000000006,
6252,carep,EQ_MICS,PUBLISHED,2006,AFR,CAF,,,,WQ4,,39.9 [28.8-52.2],39.92707,28.83168,52.162729999999996,
6253,carep,EQ_MICS,PUBLISHED,2006,AFR,CAF,,,,WQ5,,42.1 [30.4-54.8],42.11217,30.3786,54.809909999999995,
6254,carep,EQ_DHS,PUBLISHED,1994,AFR,CAF,,,,WQ1,,No data,,,,Not available.
6255,carep,EQ_MICS,PUBLISHED,2010,AFR,TCD,,,,WQ5,,49.8 [42.4-57.2],49.79797,42.44174,57.16294,
6256,carep,EQ_DHS,PUBLISHED,2004,AFR,TCD,,,,WQ1,,No data,,,,Not available.
6257,carep,EQ_DHS,PUBLISHED,2004,AFR,TCD,,,,WQ2,,No data,,,,Not available.
6258,carep,EQ_DHS,PUBLISHED,2004,AFR,TCD,,,,WQ3,,No data,,,,Not available.
6259,carep,EQ_DHS,PUBLISHED,2010,AMR,COL,,,,WQ1,,No data,,,,Not available.
6260,carep,EQ_DHS,PUBLISHED,2010,AMR,COL,,,,WQ2,,No data,,,,Not available.
6261,carep,EQ_DHS,PUBLISHED,2010,AMR,COL,,,,WQ3,,No data,,,,Not available.
6262,carep,EQ_DHS,PUBLISHED,2010,AMR,COL,,,,WQ4,,No data,,,,Not available.
6263,carep,EQ_DHS,PUBLISHED,2010,AMR,COL,,,,WQ5,,No data,,,,Not available.
6264,carep,EQ_DHS,PUBLISHED,1995,AMR,COL,,,,WQ3,,No data,,,,Not available.
6265,carep,EQ_DHS,PUBLISHED,1995,AMR,COL,,,,WQ4,,No data,,,,Not available.
6266,carep,EQ_DHS,PUBLISHED,1995,AMR,COL,,,,WQ5,,No data,,,,Not available.
6267,carep,EQ_DHS,PUBLISHED,2012,AFR,COM,,,,WQ1,,27.1 [13.6-46.7],27.06298,13.574229999999998,46.711090000000006,Attention - Estimate is based on 25-49 cases.
6268,carep,EQ_MICS,PUBLISHED,2014,AFR,COG,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6269,carep,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,WQ1,,40.5 [32.2-49.3],40.456070000000004,32.228629999999995,49.2573,
6270,carep,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,WQ2,,48.9 [35.4-62.6],48.91896,35.397729999999996,62.60025,
6271,carep,EQ_DHS,PUBLISHED,2011,AFR,COG,,,,WQ3,,41.1 [25.8-58.3],41.093379999999996,25.79213,58.33615,Attention - Estimate is based on 25-49 cases.
6272,carep,EQ_RHS,PUBLISHED,1992,AMR,CRI,,,,WQ1,,No data,,,,Not available.
6273,carep,EQ_RHS,PUBLISHED,1992,AMR,CRI,,,,WQ2,,No data,,,,Not available.
6274,carep,EQ_RHS,PUBLISHED,1992,AMR,CRI,,,,WQ3,,No data,,,,Not available.
6275,carep,EQ_RHS,PUBLISHED,1992,AMR,CRI,,,,WQ4,,No data,,,,Not available.
6276,carep,EQ_RHS,PUBLISHED,1992,AMR,CRI,,,,WQ5,,No data,,,,Not available.
6277,carep,EQ_MICS,PUBLISHED,2006,AFR,CIV,,,,WQ3,,40.6 [28.8-53.7],40.64307,28.79083,53.69535,
6278,carep,EQ_MICS,PUBLISHED,2006,AFR,CIV,,,,WQ4,,49.3 [34.6-64.1],49.293479999999995,34.58099,64.12935999999999,
6279,carep,EQ_MICS,PUBLISHED,2006,AFR,CIV,,,,WQ5,,71.4 [49.5-86.4],71.42461,49.49762,86.43956,Attention - Estimate is based on 25-49 cases.
6280,carep,EQ_DHS,PUBLISHED,1998,AFR,CIV,,,,WQ1,,No data,,,,Not available.
6281,carep,EQ_MICS,PUBLISHED,2014,AMR,CUB,,,,WQ5,,No data,,,,Not available.
6282,carep,EQ_MICS,PUBLISHED,2010,AMR,CUB,,,,WQ1,,No data,,,,Not available.
6283,carep,EQ_MICS,PUBLISHED,2010,AMR,CUB,,,,WQ2,,No data,,,,Not available.
6284,carep,EQ_MICS,PUBLISHED,2010,AMR,CUB,,,,WQ3,,No data,,,,Not available.
6285,carep,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,WQ2,,48.1 [37.0-59.4],48.10771,36.99341,59.412490000000005,
6286,carep,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,WQ3,,38.5 [27.7-50.6],38.49342,27.66967,50.58979,
6287,carep,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,WQ4,,40.0 [27.5-53.9],39.95203,27.453459999999996,53.912180000000006,
6288,carep,EQ_MICS,PUBLISHED,2010,AFR,COD,,,,WQ5,,44.7 [36.6-53.0],44.65031,36.626740000000005,52.962619999999994,
6289,carep,EQ_MICS,PUBLISHED,2014,AMR,DOM,,,,WQ3,,72.2 [64.5-78.8],72.24863,64.51892,78.84649,
6290,carep,EQ_MICS,PUBLISHED,2014,AMR,DOM,,,,WQ4,,63.7 [51.1-74.6],63.6602,51.09113,74.60471,
6291,carep,EQ_MICS,PUBLISHED,2014,AMR,DOM,,,,WQ5,,80.8 [68.3-89.1],80.77986999999999,68.33433000000001,89.11324,
6292,carep,EQ_DHS,PUBLISHED,2013,AMR,DOM,,,,WQ1,,73.6 [62.9-82.0],73.55973,62.945519999999995,82.00282,
6293,carep,EQ_DHS,PUBLISHED,2002,AMR,DOM,,,,WQ5,,No data,,,,Not available.
6294,carep,EQ_DHS,PUBLISHED,1999,AMR,DOM,,,,WQ1,,No data,,,,Not available.
6295,carep,EQ_DHS,PUBLISHED,1999,AMR,DOM,,,,WQ2,,No data,,,,Not available.
6296,carep,EQ_DHS,PUBLISHED,1999,AMR,DOM,,,,WQ3,,No data,,,,Not available.
6297,carep,EQ_RHS,PUBLISHED,1999,AMR,ECU,,,,WQ2,,No data,,,,Not available.
6298,carep,EQ_RHS,PUBLISHED,1999,AMR,ECU,,,,WQ3,,No data,,,,Not available.
6299,carep,EQ_RHS,PUBLISHED,1999,AMR,ECU,,,,WQ4,,No data,,,,Not available.
6300,carep,EQ_RHS,PUBLISHED,1999,AMR,ECU,,,,WQ5,,No data,,,,Not available.
6301,carep,EQ_DHS,PUBLISHED,2008,EMR,EGY,,,,WQ3,,66.4 [56.8-74.7],66.36417,56.80451,74.74864000000001,
6302,carep,EQ_DHS,PUBLISHED,2008,EMR,EGY,,,,WQ4,,79.2 [70.7-85.8],79.23742,70.68558,85.79578000000001,
6303,carep,EQ_DHS,PUBLISHED,2008,EMR,EGY,,,,WQ5,,81.5 [73.6-87.5],81.52601,73.61601,87.46825,
6304,carep,EQ_DHS,PUBLISHED,2005,EMR,EGY,,,,WQ1,,62.3 [43.2-78.2],62.26407,43.20525,78.16019,
6305,carep,EQ_DHS,PUBLISHED,2005,EMR,EGY,,,,WQ2,,66.4 [48.8-80.4],66.42898000000001,48.77432,80.43925,
6306,carep,EQ_DHS,PUBLISHED,1995,EMR,EGY,,,,WQ5,,No data,,,,Not available.
6307,carep,EQ_MICS,PUBLISHED,2014,AMR,SLV,,,,WQ1,,74.0 [64.4-81.7],73.95963,64.42675,81.6649,
6308,carep,EQ_MICS,PUBLISHED,2014,AMR,SLV,,,,WQ2,,76.0 [66.6-83.5],76.04391,66.64716,83.45061,
6309,carep,EQ_MICS,PUBLISHED,2014,AMR,SLV,,,,WQ3,,81.4 [72.9-87.7],81.40131,72.88969,87.69185999999999,
6310,carep,EQ_RHS,PUBLISHED,1998,AMR,SLV,,,,WQ2,,No data,,,,Not available.
6311,carep,EQ_RHS,PUBLISHED,1998,AMR,SLV,,,,WQ3,,No data,,,,Not available.
6312,carep,EQ_RHS,PUBLISHED,1998,AMR,SLV,,,,WQ4,,No data,,,,Not available.
6313,carep,EQ_RHS,PUBLISHED,1998,AMR,SLV,,,,WQ5,,No data,,,,Not available.
6314,carep,EQ_MICS,PUBLISHED,2010,AFR,SWZ,,,,WQ4,,58.1 [43.8-71.1],58.10365,43.83303,71.13604000000001,
6315,carep,EQ_MICS,PUBLISHED,2010,AFR,SWZ,,,,WQ5,,63.3 [47.8-76.4],63.27819,47.77929,76.44488,Attention - Estimate is based on 25-49 cases.
6316,carep,EQ_DHS,PUBLISHED,2006,AFR,SWZ,,,,WQ1,,66.1 [53.3-76.9],66.05332,53.26684,76.86107,
6317,carep,EQ_DHS,PUBLISHED,2006,AFR,SWZ,,,,WQ2,,70.5 [59.8-79.4],70.52071,59.80746,79.36369,
6318,carep,EQ_DHS,PUBLISHED,2011,AFR,ETH,,,,WQ5,,61.7 [45.1-76.0],61.725480000000005,45.06245,76.02356999999999,
6319,carep,EQ_DHS,PUBLISHED,2005,AFR,ETH,,,,WQ1,,25.9 [15.9-39.1],25.866670000000003,15.94529,39.09035,
6320,carep,EQ_DHS,PUBLISHED,2005,AFR,ETH,,,,WQ2,,14.2 [7.3-25.9],14.21989,7.302569999999999,25.86157,
6321,carep,EQ_DHS,PUBLISHED,2005,AFR,ETH,,,,WQ3,,25.0 [16.7-35.7],24.98796,16.660729999999997,35.69461,
6322,carep,EQ_DHS,PUBLISHED,2000,AFR,GAB,,,,WQ2,,No data,,,,Not available.
6323,carep,EQ_DHS,PUBLISHED,2000,AFR,GAB,,,,WQ3,,No data,,,,Not available.
6324,carep,EQ_DHS,PUBLISHED,2000,AFR,GAB,,,,WQ4,,No data,,,,Not available.
6325,carep,EQ_DHS,PUBLISHED,2000,AFR,GAB,,,,WQ5,,No data,,,,Not available.
6326,carep,EQ_MICS,PUBLISHED,2005,AFR,GMB,,,,WQ4,,62.3 [50.4-72.9],62.318690000000004,50.42156,72.89558000000001,
6327,carep,EQ_MICS,PUBLISHED,2005,AFR,GMB,,,,WQ5,,68.1 [54.1-79.5],68.12309,54.086690000000004,79.49517,
6328,carep,EQ_MICS,PUBLISHED,2005,EUR,GEO,,,,WQ1,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6329,carep,EQ_MICS,PUBLISHED,2005,EUR,GEO,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6330,carep,EQ_MICS,PUBLISHED,2011,AFR,GHA,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6331,carep,EQ_DHS,PUBLISHED,2008,AFR,GHA,,,,WQ1,,36.5 [23.4-52.0],36.51321,23.3588,52.044990000000006,
6332,carep,EQ_DHS,PUBLISHED,2008,AFR,GHA,,,,WQ2,,48.3 [29.5-67.6],48.280770000000004,29.49767,67.56258000000001,Attention - Estimate is based on 25-49 cases.
6333,carep,EQ_DHS,PUBLISHED,2008,AFR,GHA,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6334,carep,EQ_DHS,PUBLISHED,2008,AFR,GHA,,,,WQ4,,63.2 [40.5-81.3],63.22667,40.45913,81.30994,Attention - Estimate is based on 25-49 cases.
6335,carep,EQ_DHS,PUBLISHED,1998,AFR,GHA,,,,WQ2,,No data,,,,Not available.
6336,carep,EQ_DHS,PUBLISHED,1998,AFR,GHA,,,,WQ3,,No data,,,,Not available.
6337,carep,EQ_DHS,PUBLISHED,1998,AFR,GHA,,,,WQ4,,No data,,,,Not available.
6338,carep,EQ_DHS,PUBLISHED,1998,AFR,GHA,,,,WQ5,,No data,,,,Not available.
6339,carep,EQ_RHS,PUBLISHED,2008,AMR,GTM,,,,WQ4,,No data,,,,Not available.
6340,carep,EQ_RHS,PUBLISHED,2008,AMR,GTM,,,,WQ5,,No data,,,,Not available.
6341,carep,EQ_RHS,PUBLISHED,2002,AMR,GTM,,,,WQ1,,No data,,,,Not available.
6342,carep,EQ_RHS,PUBLISHED,2002,AMR,GTM,,,,WQ2,,No data,,,,Not available.
6343,carep,EQ_MICS,PUBLISHED,2016,AFR,GIN,,,,WQ1,,19.7 [9.4-36.7],19.712120000000002,9.430810000000001,36.66449,Attention - Estimate is based on 25-49 cases.
6344,carep,EQ_MICS,PUBLISHED,2016,AFR,GIN,,,,WQ2,,39.5 [21.3-61.1],39.46277,21.261470000000003,61.145559999999996,Attention - Estimate is based on 25-49 cases.
6345,carep,EQ_MICS,PUBLISHED,2016,AFR,GIN,,,,WQ3,,32.7 [18.3-51.2],32.66451,18.33169,51.18073,Attention - Estimate is based on 25-49 cases.
6346,carep,EQ_MICS,PUBLISHED,2016,AFR,GIN,,,,WQ4,,24.7 [14.4-39.0],24.676029999999997,14.359470000000002,39.02684,Attention - Estimate is based on 25-49 cases.
6347,carep,EQ_DHS,PUBLISHED,1999,AFR,GIN,,,,WQ2,,No data,,,,Not available.
6348,carep,EQ_DHS,PUBLISHED,1999,AFR,GIN,,,,WQ3,,No data,,,,Not available.
6349,carep,EQ_DHS,PUBLISHED,1999,AFR,GIN,,,,WQ4,,No data,,,,Not available.
6350,carep,EQ_DHS,PUBLISHED,1999,AFR,GIN,,,,WQ5,,No data,,,,Not available.
6351,carep,EQ_MICS,PUBLISHED,2014,AMR,GUY,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6352,carep,EQ_MICS,PUBLISHED,2014,AMR,GUY,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6353,carep,EQ_DHS,PUBLISHED,2009,AMR,GUY,,,,WQ1,,75.2 [57.7-87.1],75.21642,57.738719999999994,87.08301999999999,
6354,carep,EQ_DHS,PUBLISHED,2009,AMR,GUY,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6355,carep,EQ_DHS,PUBLISHED,2012,AMR,HTI,,,,WQ1,,22.9 [17.1-29.9],22.87108,17.11984,29.85835,
6356,carep,EQ_DHS,PUBLISHED,2012,AMR,HTI,,,,WQ2,,31.8 [22.7-42.5],31.80728,22.72198,42.52621,
6357,carep,EQ_DHS,PUBLISHED,2012,AMR,HTI,,,,WQ3,,36.0 [30.0-42.5],36.02491,30.002679999999998,42.52162,
6358,carep,EQ_DHS,PUBLISHED,2012,AMR,HTI,,,,WQ4,,52.1 [42.5-61.5],52.08607,42.547940000000004,61.47449,
6359,carep,EQ_DHS,PUBLISHED,1994,AMR,HTI,,,,WQ2,,No data,,,,Not available.
6360,carep,EQ_DHS,PUBLISHED,1994,AMR,HTI,,,,WQ3,,No data,,,,Not available.
6361,carep,EQ_DHS,PUBLISHED,1994,AMR,HTI,,,,WQ4,,No data,,,,Not available.
6362,carep,EQ_DHS,PUBLISHED,1994,AMR,HTI,,,,WQ5,,No data,,,,Not available.
6363,carep,EQ_DHS,PUBLISHED,2011,AMR,HND,,,,WQ1,,61.1 [55.9-66.1],61.102940000000004,55.862680000000005,66.09862,
6364,carep,EQ_RHS,PUBLISHED,2001,AMR,HND,,,,WQ4,,58.7 [44.4-71.6],58.66666,44.4271,71.59075,
6365,carep,EQ_RHS,PUBLISHED,2001,AMR,HND,,,,WQ5,,64.6 [43.3-81.4],64.58333,43.2571,81.35004,Attention - Estimate is based on 25-49 cases.
6366,carep,EQ_RHS,PUBLISHED,1996,AMR,HND,,,,WQ1,,No data,,,,Not available.
6367,carep,EQ_RHS,PUBLISHED,1996,AMR,HND,,,,WQ2,,No data,,,,Not available.
6368,carep,EQ_DHS,PUBLISHED,2005,SEAR,IND,,,,WQ1,,60.5 [55.3-65.3],60.45083,55.347519999999996,65.33617,
6369,carep,EQ_DHS,PUBLISHED,2005,SEAR,IND,,,,WQ2,,66.5 [61.7-70.9],66.46106,61.69243,70.91592,
6370,carep,EQ_DHS,PUBLISHED,2005,SEAR,IND,,,,WQ3,,69.7 [64.4-74.6],69.74738,64.40914000000001,74.60068000000001,
6371,carep,EQ_DHS,PUBLISHED,2005,SEAR,IND,,,,WQ4,,76.5 [70.0-82.0],76.52099,70.00985,81.98232,
6372,carep,EQ_DHS,PUBLISHED,2007,SEAR,IDN,,,,WQ3,,No data,,,,Not available.
6373,carep,EQ_DHS,PUBLISHED,2007,SEAR,IDN,,,,WQ4,,No data,,,,Not available.
6374,carep,EQ_DHS,PUBLISHED,2007,SEAR,IDN,,,,WQ5,,No data,,,,Not available.
6375,carep,EQ_DHS,PUBLISHED,2002,SEAR,IDN,,,,WQ1,,No data,,,,Not available.
6376,carep,EQ_DHS,PUBLISHED,1994,SEAR,IDN,,,,WQ4,,No data,,,,Not available.
6377,carep,EQ_DHS,PUBLISHED,1994,SEAR,IDN,,,,WQ5,,No data,,,,Not available.
6378,carep,EQ_MICS,PUBLISHED,2011,EMR,IRQ,,,,WQ1,,70.0 [65.9-73.7],69.95644,65.93765,73.69026,
6379,carep,EQ_MICS,PUBLISHED,2011,EMR,IRQ,,,,WQ2,,74.4 [69.5-78.8],74.42485,69.47803,78.81439,
6380,carep,EQ_MICS,PUBLISHED,2005,AMR,JAM,,,,WQ1,,No data,,,,Not available.
6381,carep,EQ_MICS,PUBLISHED,2005,AMR,JAM,,,,WQ2,,No data,,,,Not available.
6382,carep,EQ_MICS,PUBLISHED,2005,AMR,JAM,,,,WQ3,,No data,,,,Not available.
6383,carep,EQ_MICS,PUBLISHED,2005,AMR,JAM,,,,WQ4,,No data,,,,Not available.
6384,carep,EQ_DHS,PUBLISHED,2002,EMR,JOR,,,,WQ3,,No data,,,,Not available.
6385,carep,EQ_DHS,PUBLISHED,2002,EMR,JOR,,,,WQ4,,No data,,,,Not available.
6386,carep,EQ_DHS,PUBLISHED,2002,EMR,JOR,,,,WQ5,,No data,,,,Not available.
6387,carep,EQ_DHS,PUBLISHED,1997,EMR,JOR,,,,WQ1,,No data,,,,Not available.
6388,carep,EQ_MICS,PUBLISHED,2010,EUR,KAZ,,,,WQ4,,82.8 [60.6-93.8],82.80383,60.56241,93.78838,Attention - Estimate is based on 25-49 cases.
6389,carep,EQ_MICS,PUBLISHED,2010,EUR,KAZ,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6390,carep,EQ_MICS,PUBLISHED,2006,EUR,KAZ,,,,WQ1,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6391,carep,EQ_MICS,PUBLISHED,2006,EUR,KAZ,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6392,carep,EQ_MICS,PUBLISHED,2006,EUR,KAZ,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6393,carep,EQ_DHS,PUBLISHED,2014,AFR,KEN,,,,WQ1,,62.6 [57.4-67.5],62.560469999999995,57.37631999999999,67.47156,
6394,carep,EQ_DHS,PUBLISHED,2014,AFR,KEN,,,,WQ2,,66.7 [61.0-72.0],66.72752,61.03069,71.97398000000001,
6395,carep,EQ_DHS,PUBLISHED,2014,AFR,KEN,,,,WQ3,,64.9 [58.1-71.2],64.9184,58.125840000000004,71.15590999999999,
6396,carep,EQ_DHS,PUBLISHED,2014,AFR,KEN,,,,WQ4,,63.4 [54.8-71.1],63.35381999999999,54.8486,71.10104,
6397,carep,EQ_DHS,PUBLISHED,1998,AFR,KEN,,,,WQ3,,No data,,,,Not available.
6398,carep,EQ_DHS,PUBLISHED,1998,AFR,KEN,,,,WQ4,,No data,,,,Not available.
6399,carep,EQ_DHS,PUBLISHED,1998,AFR,KEN,,,,WQ5,,No data,,,,Not available.
6400,carep,EQ_DHS,PUBLISHED,1993,AFR,KEN,,,,WQ1,,No data,,,,Not available.
6401,carep,EQ_DHS,PUBLISHED,2012,EUR,KGZ,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6402,carep,EQ_MICS,PUBLISHED,2005,EUR,KGZ,,,,WQ1,,74.5 [36.9-93.6],74.53676,36.866690000000006,93.61986999999999,Attention - Estimate is based on 25-49 cases.
6403,carep,EQ_MICS,PUBLISHED,2005,EUR,KGZ,,,,WQ2,,59.8 [30.4-83.5],59.75969,30.40525,83.4657,Attention - Estimate is based on 25-49 cases.
6404,carep,EQ_MICS,PUBLISHED,2005,EUR,KGZ,,,,WQ3,,64.5 [30.4-88.3],64.529,30.446859999999997,88.31812,Attention - Estimate is based on 25-49 cases.
6405,carep,EQ_MICS,PUBLISHED,2006,WPR,LAO,,,,WQ1,,27.8 [16.0-43.8],27.84075,16.02329,43.82537,
6406,carep,EQ_MICS,PUBLISHED,2006,WPR,LAO,,,,WQ2,,10.8 [4.5-23.9],10.80777,4.46933,23.88766,Attention - Estimate is based on 25-49 cases.
6407,carep,EQ_MICS,PUBLISHED,2006,WPR,LAO,,,,WQ3,,37.6 [23.5-54.1],37.55859,23.51896,54.05563000000001,Attention - Estimate is based on 25-49 cases.
6408,carep,EQ_MICS,PUBLISHED,2006,WPR,LAO,,,,WQ4,,59.5 [37.7-78.1],59.532830000000004,37.74057,78.11957,Attention - Estimate is based on 25-49 cases.
6409,carep,EQ_DHS,PUBLISHED,2004,AFR,LSO,,,,WQ3,,No data,,,,Not available.
6410,carep,EQ_DHS,PUBLISHED,2004,AFR,LSO,,,,WQ4,,No data,,,,Not available.
6411,carep,EQ_DHS,PUBLISHED,2004,AFR,LSO,,,,WQ5,,No data,,,,Not available.
6412,carep,EQ_DHS,PUBLISHED,2013,AFR,LBR,,,,WQ1,,48.3 [39.3-57.3],48.25425,39.300059999999995,57.32196,
6413,carep,EQ_DHS,PUBLISHED,2008,AFR,MDG,,,,WQ5,,68.0 [53.1-80.0],68.01546,53.12339,79.96114,
6414,carep,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,WQ1,,No data,,,,Not available.
6415,carep,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,WQ2,,No data,,,,Not available.
6416,carep,EQ_DHS,PUBLISHED,2003,AFR,MDG,,,,WQ3,,No data,,,,Not available.
6417,carep,EQ_MICS,PUBLISHED,2013,AFR,MWI,,,,WQ1,,60.9 [54.8-66.7],60.90566,54.785419999999995,66.701,
6418,carep,EQ_MICS,PUBLISHED,2013,AFR,MWI,,,,WQ2,,69.2 [61.8-75.8],69.23765999999999,61.772980000000004,75.81538,
6419,carep,EQ_MICS,PUBLISHED,2013,AFR,MWI,,,,WQ3,,73.1 [66.0-79.3],73.1269,65.95299,79.26446999999999,
6420,carep,EQ_MICS,PUBLISHED,2013,AFR,MWI,,,,WQ4,,69.9 [61.9-76.9],69.92511999999999,61.89006,76.89842,
6421,carep,EQ_MICS,PUBLISHED,2013,AFR,MWI,,,,WQ5,,71.0 [59.9-80.0],70.97202,59.905809999999995,80.00343000000001,
6422,carep,EQ_DHS,PUBLISHED,2004,AFR,MWI,,,,WQ3,,No data,,,,Not available.
6423,carep,EQ_DHS,PUBLISHED,2004,AFR,MWI,,,,WQ4,,No data,,,,Not available.
6424,carep,EQ_DHS,PUBLISHED,2004,AFR,MWI,,,,WQ5,,No data,,,,Not available.
6425,carep,EQ_DHS,PUBLISHED,2000,AFR,MWI,,,,WQ1,,No data,,,,Not available.
6426,carep,EQ_MICS,PUBLISHED,2015,AFR,MLI,,,,WQ5,,10.3 [4.2-22.9],10.26009,4.21009,22.92349,
6427,carep,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,WQ1,,18.4 [8.7-34.9],18.415570000000002,8.66262,34.94766,Attention - Estimate is based on 25-49 cases.
6428,carep,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,WQ2,,20.3 [7.9-43.3],20.32935,7.86952,43.25482,Attention - Estimate is based on 25-49 cases.
6429,carep,EQ_DHS,PUBLISHED,2012,AFR,MLI,,,,WQ3,,23.3 [10.2-44.7],23.28043,10.21665,44.72699,Attention - Estimate is based on 25-49 cases.
6430,carep,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,WQ2,,No data,,,,Not available.
6431,carep,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,WQ3,,No data,,,,Not available.
6432,carep,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,WQ4,,No data,,,,Not available.
6433,carep,EQ_DHS,PUBLISHED,2001,AFR,MLI,,,,WQ5,,No data,,,,Not available.
6434,carep,EQ_MICS,PUBLISHED,2011,AFR,MRT,,,,WQ3,,46.8 [34.0-60.1],46.8363,34.01447,60.08996,
6435,carep,EQ_MICS,PUBLISHED,2011,AFR,MRT,,,,WQ4,,66.3 [51.5-78.4],66.29391,51.52049,78.44856,Attention - Estimate is based on 25-49 cases.
6436,carep,EQ_MICS,PUBLISHED,2011,AFR,MRT,,,,WQ5,,50.9 [34.4-67.3],50.917590000000004,34.38008,67.25669,
6437,carep,EQ_MICS,PUBLISHED,2007,AFR,MRT,,,,WQ1,,32.7 [25.7-40.5],32.68928,25.7346,40.49852,
6438,carep,EQ_MICS,PUBLISHED,2013,WPR,MNG,,,,WQ5,,80.3 [67.6-88.8],80.27843,67.56441,88.83256999999999,
6439,carep,EQ_MICS,PUBLISHED,2010,WPR,MNG,,,,WQ1,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6440,carep,EQ_MICS,PUBLISHED,2010,WPR,MNG,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6441,carep,EQ_MICS,PUBLISHED,2010,WPR,MNG,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6442,carep,EQ_MICS,PUBLISHED,2005,EUR,MNE,,,,WQ2,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6443,carep,EQ_MICS,PUBLISHED,2005,EUR,MNE,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6444,carep,EQ_MICS,PUBLISHED,2005,EUR,MNE,,,,WQ4,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6445,carep,EQ_MICS,PUBLISHED,2005,EUR,MNE,,,,WQ5,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6446,carep,EQ_DHS,PUBLISHED,2011,AFR,MOZ,,,,WQ3,,No data,,,,Not reported - Estimate is based on fewer than 25 cases.
6447,carep,EQ_DHS,PUBLISHED,2011,AFR,MOZ,,,,WQ4,,51.4 [34.4-68.1],51.42646,34.39928,68.12885,Attention - Estimate is based on 25-49 cases.
6448,carep,EQ_DHS,PUBLISHED,2011,AFR,MOZ,,,,WQ5,,66.8 [49.3-80.6],66.77776,49.26725,80.62168,Attention - Estimate is based on 25-49 cases.
6449,carep,EQ_MICS,PUBLISHED,2008,AFR,MOZ,,,,WQ1,,56.7 [39.8-72.2],56.718669999999996,39.84841,72.16275999999999,
6450,carep,EQ_MICS,PUBLISHED,2008,AFR,MOZ,,,,WQ2,,66.3 [54.7-76.2],66.33128,54.730830000000005,76.24905,
6451,carep,EQ_DHS,PUBLISHED,1997,AFR,MOZ,,,,WQ5,,No data,,,,Not available.
6452,carep,EQ_DHS,PUBLISHED,2015,SEAR,MMR,,,,WQ1,,46.1 [32.0-60.8],46.05968,31.977940000000004,60.79982,
6453,carep,EQ_DHS,PUBLISHED,2015,SEAR,MMR,,,,WQ2,,62.4 [44.4-77.5],62.38329,44.38687,77.50718,
